,0
38879,5.0
38880,3.0
38881,7.0
38882,2.0
38883,0.0
38884,3.0
38885,1.0
38886,1.0
38887,6.0
38888,7.0
38889,8.0
38890,6.0
38891,4.0
38892,7.0
38893,0.0
38894,3.0
38895,1.0
38896,9.0
38897,0.0
38898,1.0
38899,5.0
38900,2.0
38901,2.0
38902,2.0
38903,2.0
38904,3.0
38905,1.0
38906,5.0
38907,2.0
38908,7.0
38909,8.0
38910,3.0
38911,6.0
38912,1.0
38913,6.0
38914,4.0
38915,3.0
38916,2.0
38917,6.0
38918,5.0
38919,5.0
38920,6.0
38921,8.0
38922,4.0
38923,4.0
38924,5.0
38925,2.0
38926,9.0
38927,1.0
38928,8.0
38929,4.0
38930,9.0
38931,0.0
38932,0.0
38933,1.0
38934,3.0
38935,7.0
38936,9.0
38937,0.0
38938,2.0
38939,8.0
38940,2.0
38941,2.0
38942,4.0
38943,7.0
38944,3.0
38945,1.0
38946,9.0
38947,1.0
38948,8.0
38949,2.0
38950,4.0
38951,5.0
38952,6.0
38953,3.0
38954,7.0
38955,0.0
38956,6.0
38957,6.0
38958,9.0
38959,0.0
38960,5.0
38961,8.0
38962,6.0
38963,6.0
38964,7.0
38965,6.0
38966,2.0
38967,3.0
38968,7.0
38969,8.0
38970,8.0
38971,9.0
38972,0.0
38973,6.0
38974,6.0
38975,9.0
38976,7.0
38977,8.0
38978,3.0
38979,3.0
38980,7.0
38981,0.0
38982,0.0
38983,6.0
38984,8.0
38985,0.0
38986,3.0
38987,6.0
38988,8.0
38989,7.0
38990,4.0
38991,6.0
38992,0.0
38993,7.0
38994,0.0
38995,2.0
38996,6.0
38997,9.0
38998,6.0
38999,9.0
39000,8.0
39001,7.0
39002,3.0
39003,5.0
39004,1.0
39005,8.0
39006,7.0
39007,2.0
39008,6.0
39009,1.0
39010,3.0
39011,0.0
39012,4.0
39013,2.0
39014,9.0
39015,9.0
39016,3.0
39017,6.0
39018,6.0
39019,5.0
39020,9.0
39021,8.0
39022,9.0
39023,9.0
39024,7.0
39025,3.0
39026,1.0
39027,2.0
39028,8.0
39029,6.0
39030,4.0
39031,7.0
39032,1.0
39033,9.0
39034,5.0
39035,3.0
39036,4.0
39037,0.0
39038,6.0
39039,4.0
39040,8.0
39041,1.0
39042,9.0
39043,0.0
39044,1.0
39045,6.0
39046,3.0
39047,5.0
39048,9.0
39049,9.0
39050,6.0
39051,5.0
39052,8.0
39053,1.0
39054,0.0
39055,1.0
39056,5.0
39057,3.0
39058,6.0
39059,6.0
39060,4.0
39061,0.0
39062,4.0
39063,6.0
39064,6.0
39065,1.0
39066,4.0
39067,9.0
39068,2.0
39069,9.0
39070,1.0
39071,4.0
39072,5.0
39073,0.0
39074,6.0
39075,3.0
39076,2.0
39077,3.0
39078,2.0
39079,7.0
39080,5.0
39081,8.0
39082,8.0
39083,6.0
39084,0.0
39085,8.0
39086,5.0
39087,4.0
39088,2.0
39089,6.0
39090,0.0
39091,3.0
39092,8.0
39093,7.0
39094,7.0
39095,6.0
39096,5.0
39097,6.0
39098,8.0
39099,4.0
39100,3.0
39101,4.0
39102,8.0
39103,9.0
39104,5.0
39105,9.0
39106,8.0
39107,3.0
39108,5.0
39109,7.0
39110,5.0
39111,6.0
39112,3.0
39113,9.0
39114,2.0
39115,1.0
39116,3.0
39117,1.0
39118,1.0
39119,5.0
39120,1.0
39121,3.0
39122,7.0
39123,6.0
39124,8.0
39125,6.0
39126,0.0
39127,5.0
39128,8.0
39129,3.0
39130,3.0
39131,2.0
39132,8.0
39133,4.0
39134,2.0
39135,5.0
39136,6.0
39137,4.0
39138,5.0
39139,0.0
39140,0.0
39141,5.0
39142,2.0
39143,9.0
39144,0.0
39145,2.0
39146,4.0
39147,3.0
39148,5.0
39149,9.0
39150,1.0
39151,0.0
39152,8.0
39153,0.0
39154,8.0
39155,8.0
39156,4.0
39157,3.0
39158,7.0
39159,5.0
39160,3.0
39161,2.0
39162,8.0
39163,1.0
39164,5.0
39165,5.0
39166,6.0
39167,6.0
39168,6.0
39169,2.0
39170,1.0
39171,3.0
39172,1.0
39173,4.0
39174,8.0
39175,6.0
39176,7.0
39177,1.0
39178,1.0
39179,5.0
39180,1.0
39181,8.0
39182,9.0
39183,6.0
39184,2.0
39185,7.0
39186,3.0
39187,7.0
39188,9.0
39189,8.0
39190,3.0
39191,7.0
39192,6.0
39193,6.0
39194,1.0
39195,9.0
39196,0.0
39197,9.0
39198,3.0
39199,9.0
39200,5.0
39201,9.0
39202,0.0
39203,4.0
39204,9.0
39205,6.0
39206,8.0
39207,0.0
39208,6.0
39209,0.0
39210,5.0
39211,1.0
39212,6.0
39213,2.0
39214,6.0
39215,9.0
39216,3.0
39217,8.0
39218,9.0
39219,8.0
39220,7.0
39221,9.0
39222,9.0
39223,1.0
39224,7.0
39225,7.0
39226,6.0
39227,4.0
39228,6.0
39229,6.0
39230,7.0
39231,9.0
39232,2.0
39233,8.0
39234,0.0
39235,4.0
39236,7.0
39237,4.0
39238,0.0
39239,1.0
39240,5.0
39241,4.0
39242,4.0
39243,2.0
39244,4.0
39245,0.0
39246,5.0
39247,7.0
39248,2.0
39249,1.0
39250,3.0
39251,1.0
39252,1.0
39253,3.0
39254,6.0
39255,0.0
39256,1.0
39257,3.0
39258,0.0
39259,9.0
39260,6.0
39261,4.0
39262,3.0
39263,1.0
39264,5.0
39265,8.0
39266,2.0
39267,2.0
39268,5.0
39269,7.0
39270,9.0
39271,6.0
39272,2.0
39273,2.0
39274,9.0
39275,9.0
39276,4.0
39277,7.0
39278,5.0
39279,0.0
39280,4.0
39281,9.0
39282,3.0
39283,6.0
39284,2.0
39285,0.0
39286,9.0
39287,4.0
39288,2.0
39289,7.0
39290,1.0
39291,6.0
39292,7.0
39293,5.0
39294,9.0
39295,0.0
39296,3.0
39297,5.0
39298,2.0
39299,4.0
39300,3.0
39301,1.0
39302,8.0
39303,7.0
39304,7.0
39305,2.0
39306,8.0
39307,3.0
39308,1.0
39309,5.0
39310,0.0
39311,5.0
39312,9.0
39313,1.0
39314,8.0
39315,2.0
39316,3.0
39317,9.0
39318,7.0
39319,3.0
39320,7.0
39321,4.0
39322,6.0
39323,2.0
39324,9.0
39325,3.0
39326,3.0
39327,2.0
39328,3.0
39329,8.0
39330,2.0
39331,2.0
39332,2.0
39333,0.0
39334,1.0
39335,7.0
39336,6.0
39337,1.0
39338,2.0
39339,7.0
39340,1.0
39341,9.0
39342,8.0
39343,5.0
39344,8.0
39345,9.0
39346,6.0
39347,5.0
39348,4.0
39349,9.0
39350,2.0
39351,2.0
39352,4.0
39353,9.0
39354,3.0
39355,5.0
39356,8.0
39357,2.0
39358,3.0
39359,4.0
39360,2.0
39361,3.0
39362,6.0
39363,1.0
39364,2.0
39365,1.0
39366,0.0
39367,6.0
39368,9.0
39369,4.0
39370,3.0
39371,9.0
39372,4.0
39373,8.0
39374,9.0
39375,7.0
39376,4.0
39377,8.0
39378,9.0
39379,7.0
39380,3.0
39381,4.0
39382,4.0
39383,4.0
39384,1.0
39385,4.0
39386,6.0
39387,1.0
39388,7.0
39389,3.0
39390,6.0
39391,4.0
39392,5.0
39393,6.0
39394,5.0
39395,6.0
39396,0.0
39397,4.0
39398,8.0
39399,3.0
39400,9.0
39401,4.0
39402,7.0
39403,2.0
39404,0.0
39405,9.0
39406,0.0
39407,1.0
39408,2.0
39409,4.0
39410,3.0
39411,6.0
39412,1.0
39413,5.0
39414,3.0
39415,0.0
39416,9.0
39417,4.0
39418,2.0
39419,2.0
39420,6.0
39421,7.0
39422,5.0
39423,2.0
39424,6.0
39425,9.0
39426,0.0
39427,4.0
39428,8.0
39429,6.0
39430,9.0
39431,5.0
39432,5.0
39433,6.0
39434,5.0
39435,2.0
39436,8.0
39437,8.0
39438,1.0
39439,2.0
39440,3.0
39441,6.0
39442,9.0
39443,3.0
39444,3.0
39445,1.0
39446,7.0
39447,9.0
39448,8.0
39449,8.0
39450,8.0
39451,9.0
39452,2.0
39453,7.0
39454,6.0
39455,7.0
39456,1.0
39457,6.0
39458,8.0
39459,8.0
39460,9.0
39461,2.0
39462,7.0
39463,6.0
39464,6.0
39465,8.0
39466,8.0
39467,4.0
39468,3.0
39469,8.0
39470,8.0
39471,6.0
39472,6.0
39473,9.0
39474,4.0
39475,4.0
39476,6.0
39477,7.0
39478,1.0
39479,0.0
39480,0.0
39481,1.0
39482,2.0
39483,0.0
39484,5.0
39485,0.0
39486,7.0
39487,6.0
39488,8.0
39489,4.0
39490,0.0
39491,3.0
39492,0.0
39493,3.0
39494,8.0
39495,7.0
39496,2.0
39497,4.0
39498,8.0
39499,9.0
39500,8.0
39501,9.0
39502,0.0
39503,1.0
39504,1.0
39505,4.0
39506,0.0
39507,2.0
39508,5.0
39509,6.0
39510,8.0
39511,4.0
39512,9.0
39513,4.0
39514,5.0
39515,0.0
39516,2.0
39517,5.0
39518,9.0
39519,9.0
39520,7.0
39521,6.0
39522,0.0
39523,9.0
39524,1.0
39525,2.0
39526,4.0
39527,8.0
39528,0.0
39529,1.0
39530,3.0
39531,4.0
39532,7.0
39533,6.0
39534,9.0
39535,2.0
39536,9.0
39537,4.0
39538,9.0
39539,9.0
39540,9.0
39541,5.0
39542,8.0
39543,3.0
39544,1.0
39545,8.0
39546,7.0
39547,2.0
39548,4.0
39549,5.0
39550,1.0
39551,1.0
39552,5.0
39553,2.0
39554,9.0
39555,3.0
39556,6.0
39557,3.0
39558,4.0
39559,6.0
39560,8.0
39561,4.0
39562,0.0
39563,6.0
39564,2.0
39565,6.0
39566,8.0
39567,5.0
39568,1.0
39569,9.0
39570,8.0
39571,5.0
39572,5.0
39573,6.0
39574,3.0
39575,8.0
39576,1.0
39577,2.0
39578,1.0
39579,7.0
39580,6.0
39581,4.0
39582,2.0
39583,3.0
39584,2.0
39585,9.0
39586,6.0
39587,3.0
39588,3.0
39589,6.0
39590,0.0
39591,1.0
39592,0.0
39593,6.0
39594,8.0
39595,3.0
39596,4.0
39597,2.0
39598,6.0
39599,3.0
39600,7.0
39601,6.0
39602,1.0
39603,1.0
39604,9.0
39605,3.0
39606,7.0
39607,6.0
39608,8.0
39609,8.0
39610,0.0
39611,7.0
39612,6.0
39613,3.0
39614,7.0
39615,0.0
39616,6.0
39617,5.0
39618,3.0
39619,0.0
39620,8.0
39621,4.0
39622,9.0
39623,1.0
39624,6.0
39625,7.0
39626,3.0
39627,0.0
39628,0.0
39629,4.0
39630,4.0
39631,6.0
39632,0.0
39633,3.0
39634,9.0
39635,0.0
39636,2.0
39637,0.0
39638,0.0
39639,7.0
39640,2.0
39641,4.0
39642,9.0
39643,2.0
39644,4.0
39645,8.0
39646,4.0
39647,6.0
39648,0.0
39649,4.0
39650,9.0
39651,2.0
39652,7.0
39653,9.0
39654,7.0
39655,6.0
39656,6.0
39657,7.0
39658,9.0
39659,6.0
39660,3.0
39661,0.0
39662,4.0
39663,9.0
39664,4.0
39665,2.0
39666,1.0
39667,7.0
39668,5.0
39669,6.0
39670,2.0
39671,4.0
39672,7.0
39673,4.0
39674,3.0
39675,0.0
39676,8.0
39677,7.0
39678,3.0
39679,4.0
39680,6.0
39681,3.0
39682,8.0
39683,9.0
39684,0.0
39685,1.0
39686,3.0
39687,0.0
39688,6.0
39689,6.0
39690,5.0
39691,9.0
39692,2.0
39693,8.0
39694,3.0
39695,5.0
39696,0.0
39697,9.0
39698,8.0
39699,7.0
39700,3.0
39701,0.0
39702,9.0
39703,7.0
39704,6.0
39705,0.0
39706,4.0
39707,6.0
39708,8.0
39709,3.0
39710,7.0
39711,6.0
39712,1.0
39713,3.0
39714,6.0
39715,8.0
39716,0.0
39717,1.0
39718,2.0
39719,1.0
39720,1.0
39721,9.0
39722,3.0
39723,3.0
39724,5.0
39725,3.0
39726,5.0
39727,6.0
39728,1.0
39729,0.0
39730,1.0
39731,4.0
39732,4.0
39733,1.0
39734,0.0
39735,1.0
39736,2.0
39737,3.0
39738,6.0
39739,3.0
39740,7.0
39741,6.0
39742,3.0
39743,4.0
39744,3.0
39745,9.0
39746,9.0
39747,6.0
39748,1.0
39749,6.0
39750,3.0
39751,1.0
39752,2.0
39753,8.0
39754,8.0
39755,5.0
39756,6.0
39757,2.0
39758,3.0
39759,0.0
39760,0.0
39761,5.0
39762,4.0
39763,6.0
39764,8.0
39765,3.0
39766,2.0
39767,9.0
39768,2.0
39769,2.0
39770,3.0
39771,6.0
39772,1.0
39773,9.0
39774,4.0
39775,4.0
39776,0.0
39777,3.0
39778,9.0
39779,9.0
39780,8.0
39781,5.0
39782,9.0
39783,2.0
39784,6.0
39785,9.0
39786,5.0
39787,3.0
39788,9.0
39789,4.0
39790,3.0
39791,7.0
39792,8.0
39793,0.0
39794,9.0
39795,1.0
39796,4.0
39797,6.0
39798,1.0
39799,3.0
39800,5.0
39801,5.0
39802,9.0
39803,2.0
39804,6.0
39805,2.0
39806,1.0
39807,7.0
39808,2.0
39809,1.0
39810,7.0
39811,6.0
39812,3.0
39813,4.0
39814,5.0
39815,5.0
39816,1.0
39817,7.0
39818,8.0
39819,9.0
39820,2.0
39821,2.0
39822,0.0
39823,0.0
39824,8.0
39825,9.0
39826,9.0
39827,6.0
39828,7.0
39829,1.0
39830,7.0
39831,2.0
39832,4.0
39833,5.0
39834,8.0
39835,8.0
39836,4.0
39837,6.0
39838,6.0
39839,4.0
39840,5.0
39841,2.0
39842,2.0
39843,1.0
39844,4.0
39845,8.0
39846,2.0
39847,6.0
39848,4.0
39849,5.0
39850,2.0
39851,1.0
39852,9.0
39853,2.0
39854,0.0
39855,2.0
39856,2.0
39857,3.0
39858,8.0
39859,5.0
39860,0.0
39861,4.0
39862,0.0
39863,8.0
39864,7.0
39865,4.0
39866,6.0
39867,4.0
39868,4.0
39869,3.0
39870,8.0
39871,3.0
39872,0.0
39873,8.0
39874,5.0
39875,5.0
39876,4.0
39877,3.0
39878,4.0
39879,8.0
39880,9.0
39881,5.0
39882,7.0
39883,3.0
39884,4.0
39885,3.0
39886,2.0
39887,8.0
39888,3.0
39889,6.0
39890,5.0
39891,0.0
39892,3.0
39893,7.0
39894,4.0
39895,4.0
39896,2.0
39897,2.0
39898,8.0
39899,0.0
39900,2.0
39901,8.0
39902,0.0
39903,9.0
39904,8.0
39905,9.0
39906,1.0
39907,4.0
39908,6.0
39909,0.0
39910,3.0
39911,1.0
39912,2.0
39913,9.0
39914,5.0
39915,9.0
39916,5.0
39917,5.0
39918,3.0
39919,4.0
39920,5.0
39921,6.0
39922,5.0
39923,9.0
39924,9.0
39925,8.0
39926,7.0
39927,6.0
39928,9.0
39929,2.0
39930,3.0
39931,4.0
39932,1.0
39933,0.0
39934,0.0
39935,1.0
39936,2.0
39937,4.0
39938,6.0
39939,4.0
39940,0.0
39941,3.0
39942,9.0
39943,0.0
39944,0.0
39945,6.0
39946,2.0
39947,8.0
39948,0.0
39949,9.0
39950,0.0
39951,8.0
39952,2.0
39953,9.0
39954,6.0
39955,5.0
39956,5.0
39957,9.0
39958,3.0
39959,7.0
39960,2.0
39961,7.0
39962,4.0
39963,4.0
39964,2.0
39965,8.0
39966,0.0
39967,8.0
39968,7.0
39969,1.0
39970,9.0
39971,4.0
39972,0.0
39973,3.0
39974,0.0
39975,9.0
39976,9.0
39977,9.0
39978,5.0
39979,2.0
39980,5.0
39981,6.0
39982,3.0
39983,5.0
39984,4.0
39985,6.0
39986,1.0
39987,2.0
39988,2.0
39989,6.0
39990,4.0
39991,5.0
39992,5.0
39993,7.0
39994,5.0
39995,1.0
39996,6.0
39997,0.0
39998,2.0
39999,9.0
40000,6.0
40001,0.0
40002,5.0
40003,0.0
40004,1.0
40005,9.0
40006,2.0
40007,4.0
40008,1.0
40009,6.0
40010,4.0
40011,0.0
40012,6.0
40013,9.0
40014,1.0
40015,8.0
40016,4.0
40017,3.0
40018,3.0
40019,5.0
40020,0.0
40021,4.0
40022,1.0
40023,3.0
40024,4.0
40025,9.0
40026,1.0
40027,5.0
40028,9.0
40029,1.0
40030,4.0
40031,5.0
40032,5.0
40033,1.0
40034,1.0
40035,9.0
40036,1.0
40037,6.0
40038,6.0
40039,4.0
40040,8.0
40041,2.0
40042,0.0
40043,9.0
40044,3.0
40045,6.0
40046,2.0
40047,2.0
40048,5.0
40049,0.0
40050,3.0
40051,6.0
40052,5.0
40053,7.0
40054,9.0
40055,6.0
40056,8.0
40057,8.0
40058,4.0
40059,8.0
40060,5.0
40061,2.0
40062,0.0
40063,2.0
40064,8.0
40065,5.0
40066,5.0
40067,2.0
40068,8.0
40069,7.0
40070,8.0
40071,4.0
40072,6.0
40073,9.0
40074,7.0
40075,1.0
40076,8.0
40077,9.0
40078,7.0
40079,0.0
40080,8.0
40081,9.0
40082,8.0
40083,1.0
40084,9.0
40085,1.0
40086,0.0
40087,9.0
40088,1.0
40089,5.0
40090,1.0
40091,1.0
40092,7.0
40093,3.0
40094,9.0
40095,4.0
40096,8.0
40097,9.0
40098,1.0
40099,2.0
40100,2.0
40101,3.0
40102,7.0
40103,3.0
40104,7.0
40105,4.0
40106,2.0
40107,4.0
40108,9.0
40109,9.0
40110,9.0
40111,0.0
40112,3.0
40113,7.0
40114,5.0
40115,7.0
40116,6.0
40117,7.0
40118,9.0
40119,6.0
40120,3.0
40121,6.0
40122,6.0
40123,0.0
40124,3.0
40125,6.0
40126,4.0
40127,9.0
40128,4.0
40129,9.0
40130,2.0
40131,3.0
40132,2.0
40133,9.0
40134,3.0
40135,6.0
40136,5.0
40137,4.0
40138,0.0
40139,9.0
40140,1.0
40141,4.0
40142,7.0
40143,9.0
40144,8.0
40145,9.0
40146,7.0
40147,6.0
40148,0.0
40149,7.0
40150,6.0
40151,1.0
40152,5.0
40153,2.0
40154,6.0
40155,8.0
40156,5.0
40157,7.0
40158,0.0
40159,6.0
40160,2.0
40161,6.0
40162,3.0
40163,0.0
40164,1.0
40165,2.0
40166,6.0
40167,9.0
40168,3.0
40169,0.0
40170,4.0
40171,1.0
40172,4.0
40173,1.0
40174,6.0
40175,3.0
40176,1.0
40177,2.0
40178,0.0
40179,0.0
40180,8.0
40181,2.0
40182,4.0
40183,4.0
40184,1.0
40185,6.0
40186,1.0
40187,8.0
40188,0.0
40189,8.0
40190,3.0
40191,4.0
40192,2.0
40193,5.0
40194,4.0
40195,6.0
40196,0.0
40197,4.0
40198,6.0
40199,2.0
40200,7.0
40201,7.0
40202,6.0
40203,8.0
40204,3.0
40205,0.0
40206,1.0
40207,8.0
40208,6.0
40209,6.0
40210,9.0
40211,2.0
40212,1.0
40213,0.0
40214,3.0
40215,0.0
40216,0.0
40217,0.0
40218,2.0
40219,6.0
40220,6.0
40221,8.0
40222,8.0
40223,4.0
40224,7.0
40225,7.0
40226,3.0
40227,4.0
40228,6.0
40229,3.0
40230,7.0
40231,0.0
40232,3.0
40233,6.0
40234,5.0
40235,2.0
40236,5.0
40237,9.0
40238,9.0
40239,6.0
40240,0.0
40241,9.0
40242,0.0
40243,3.0
40244,6.0
40245,7.0
40246,8.0
40247,4.0
40248,5.0
40249,8.0
40250,5.0
40251,5.0
40252,4.0
40253,1.0
40254,5.0
40255,2.0
40256,2.0
40257,5.0
40258,4.0
40259,4.0
40260,6.0
40261,9.0
40262,7.0
40263,8.0
40264,3.0
40265,7.0
40266,0.0
40267,7.0
40268,4.0
40269,2.0
40270,6.0
40271,1.0
40272,6.0
40273,0.0
40274,2.0
40275,0.0
40276,4.0
40277,0.0
40278,4.0
40279,9.0
40280,0.0
40281,4.0
40282,4.0
40283,4.0
40284,9.0
40285,0.0
40286,3.0
40287,7.0
40288,7.0
40289,4.0
40290,3.0
40291,9.0
40292,7.0
40293,4.0
40294,4.0
40295,3.0
40296,9.0
40297,5.0
40298,4.0
40299,3.0
40300,8.0
40301,5.0
40302,6.0
40303,0.0
40304,7.0
40305,8.0
40306,0.0
40307,8.0
40308,9.0
40309,4.0
40310,5.0
40311,2.0
40312,0.0
40313,0.0
40314,8.0
40315,1.0
40316,7.0
40317,4.0
40318,1.0
40319,3.0
40320,1.0
40321,5.0
40322,3.0
40323,5.0
40324,1.0
40325,0.0
40326,1.0
40327,6.0
40328,5.0
40329,0.0
40330,9.0
40331,6.0
40332,7.0
40333,2.0
40334,6.0
40335,1.0
40336,3.0
40337,0.0
40338,3.0
40339,6.0
40340,9.0
40341,1.0
40342,4.0
40343,1.0
40344,6.0
40345,7.0
40346,4.0
40347,1.0
40348,3.0
40349,2.0
40350,5.0
40351,6.0
40352,4.0
40353,1.0
40354,9.0
40355,1.0
40356,4.0
40357,8.0
40358,5.0
40359,4.0
40360,9.0
40361,0.0
40362,9.0
40363,3.0
40364,0.0
40365,2.0
40366,9.0
40367,1.0
40368,9.0
40369,0.0
40370,3.0
40371,3.0
40372,8.0
40373,3.0
40374,1.0
40375,4.0
40376,6.0
40377,8.0
40378,4.0
40379,6.0
40380,5.0
40381,0.0
40382,6.0
40383,5.0
40384,6.0
40385,4.0
40386,2.0
40387,6.0
40388,7.0
40389,7.0
40390,8.0
40391,5.0
40392,2.0
40393,7.0
40394,0.0
40395,7.0
40396,2.0
40397,3.0
40398,7.0
40399,3.0
40400,1.0
40401,7.0
40402,2.0
40403,5.0
40404,6.0
40405,4.0
40406,2.0
40407,5.0
40408,5.0
40409,4.0
40410,9.0
40411,7.0
40412,7.0
40413,6.0
40414,0.0
40415,6.0
40416,0.0
40417,7.0
40418,3.0
40419,9.0
40420,7.0
40421,5.0
40422,3.0
40423,7.0
40424,6.0
40425,9.0
40426,1.0
40427,8.0
40428,5.0
40429,1.0
40430,4.0
40431,0.0
40432,5.0
40433,4.0
40434,6.0
40435,5.0
40436,3.0
40437,0.0
40438,7.0
40439,3.0
40440,5.0
40441,0.0
40442,0.0
40443,4.0
40444,8.0
40445,3.0
40446,3.0
40447,6.0
40448,9.0
40449,3.0
40450,2.0
40451,0.0
40452,6.0
40453,2.0
40454,4.0
40455,5.0
40456,8.0
40457,3.0
40458,6.0
40459,5.0
40460,3.0
40461,8.0
40462,8.0
40463,4.0
40464,1.0
40465,4.0
40466,2.0
40467,4.0
40468,9.0
40469,1.0
40470,3.0
40471,2.0
40472,0.0
40473,0.0
40474,0.0
40475,1.0
40476,0.0
40477,8.0
40478,4.0
40479,9.0
40480,7.0
40481,7.0
40482,5.0
40483,9.0
40484,1.0
40485,0.0
40486,3.0
40487,2.0
40488,1.0
40489,4.0
40490,3.0
40491,3.0
40492,3.0
40493,6.0
40494,3.0
40495,4.0
40496,8.0
40497,7.0
40498,9.0
40499,0.0
40500,0.0
40501,8.0
40502,8.0
40503,7.0
40504,2.0
40505,5.0
40506,8.0
40507,4.0
40508,3.0
40509,4.0
40510,4.0
40511,6.0
40512,6.0
40513,2.0
40514,9.0
40515,8.0
40516,7.0
40517,5.0
40518,2.0
40519,1.0
40520,7.0
40521,2.0
40522,9.0
40523,8.0
40524,6.0
40525,2.0
40526,5.0
40527,0.0
40528,4.0
40529,8.0
40530,2.0
40531,8.0
40532,4.0
40533,9.0
40534,3.0
40535,7.0
40536,4.0
40537,7.0
40538,5.0
40539,9.0
40540,3.0
40541,3.0
40542,4.0
40543,5.0
40544,8.0
40545,1.0
40546,6.0
40547,3.0
40548,7.0
40549,0.0
40550,5.0
40551,7.0
40552,7.0
40553,5.0
40554,3.0
40555,7.0
40556,1.0
40557,7.0
40558,3.0
40559,2.0
40560,6.0
40561,5.0
40562,8.0
40563,3.0
40564,3.0
40565,0.0
40566,3.0
40567,2.0
40568,1.0
40569,9.0
40570,0.0
40571,7.0
40572,7.0
40573,3.0
40574,5.0
40575,3.0
40576,9.0
40577,1.0
40578,5.0
40579,5.0
40580,6.0
40581,3.0
40582,4.0
40583,7.0
40584,6.0
40585,4.0
40586,2.0
40587,9.0
40588,7.0
40589,4.0
40590,0.0
40591,3.0
40592,4.0
40593,8.0
40594,4.0
40595,3.0
40596,4.0
40597,6.0
40598,5.0
40599,0.0
40600,7.0
40601,0.0
40602,0.0
40603,6.0
40604,6.0
40605,8.0
40606,7.0
40607,3.0
40608,9.0
40609,7.0
40610,6.0
40611,1.0
40612,7.0
40613,2.0
40614,4.0
40615,0.0
40616,9.0
40617,8.0
40618,5.0
40619,0.0
40620,0.0
40621,5.0
40622,1.0
40623,4.0
40624,5.0
40625,5.0
40626,5.0
40627,1.0
40628,6.0
40629,7.0
40630,5.0
40631,2.0
40632,8.0
40633,4.0
40634,3.0
40635,3.0
40636,6.0
40637,3.0
40638,5.0
40639,0.0
40640,9.0
40641,8.0
40642,7.0
40643,7.0
40644,7.0
40645,1.0
40646,9.0
40647,6.0
40648,8.0
40649,2.0
40650,6.0
40651,3.0
40652,1.0
40653,1.0
40654,7.0
40655,2.0
40656,8.0
40657,2.0
40658,7.0
40659,6.0
40660,6.0
40661,2.0
40662,7.0
40663,4.0
40664,5.0
40665,5.0
40666,0.0
40667,9.0
40668,4.0
40669,6.0
40670,5.0
40671,6.0
40672,4.0
40673,0.0
40674,6.0
40675,1.0
40676,9.0
40677,6.0
40678,9.0
40679,7.0
40680,9.0
40681,7.0
40682,2.0
40683,7.0
40684,9.0
40685,2.0
40686,8.0
40687,1.0
40688,3.0
40689,2.0
40690,7.0
40691,4.0
40692,1.0
40693,1.0
40694,8.0
40695,1.0
40696,1.0
40697,6.0
40698,9.0
40699,1.0
40700,2.0
40701,6.0
40702,4.0
40703,9.0
40704,2.0
40705,1.0
40706,3.0
40707,2.0
40708,9.0
40709,9.0
40710,7.0
40711,3.0
40712,9.0
40713,4.0
40714,4.0
40715,0.0
40716,8.0
40717,6.0
40718,4.0
40719,3.0
40720,9.0
40721,0.0
40722,4.0
40723,5.0
40724,2.0
40725,9.0
40726,7.0
40727,5.0
40728,2.0
40729,8.0
40730,8.0
40731,4.0
40732,5.0
40733,6.0
40734,4.0
40735,7.0
40736,7.0
40737,5.0
40738,6.0
40739,6.0
40740,7.0
40741,9.0
40742,4.0
40743,0.0
40744,8.0
40745,3.0
40746,9.0
40747,4.0
40748,0.0
40749,3.0
40750,8.0
40751,6.0
40752,7.0
40753,2.0
40754,9.0
40755,6.0
40756,9.0
40757,3.0
40758,8.0
40759,6.0
40760,8.0
40761,7.0
40762,2.0
40763,4.0
40764,2.0
40765,9.0
40766,0.0
40767,5.0
40768,9.0
40769,4.0
40770,4.0
40771,5.0
40772,7.0
40773,5.0
40774,6.0
40775,2.0
40776,0.0
40777,0.0
40778,7.0
40779,6.0
40780,9.0
40781,4.0
40782,9.0
40783,8.0
40784,4.0
40785,3.0
40786,1.0
40787,0.0
40788,8.0
40789,2.0
40790,0.0
40791,5.0
40792,2.0
40793,5.0
40794,9.0
40795,0.0
40796,4.0
40797,3.0
40798,2.0
40799,7.0
40800,0.0
40801,9.0
40802,1.0
40803,1.0
40804,6.0
40805,6.0
40806,3.0
40807,5.0
40808,9.0
40809,7.0
40810,5.0
40811,5.0
40812,7.0
40813,8.0
40814,5.0
40815,3.0
40816,7.0
40817,2.0
40818,4.0
40819,4.0
40820,1.0
40821,6.0
40822,1.0
40823,8.0
40824,3.0
40825,6.0
40826,5.0
40827,5.0
40828,5.0
40829,6.0
40830,9.0
40831,4.0
40832,4.0
40833,2.0
40834,8.0
40835,5.0
40836,8.0
40837,2.0
40838,1.0
40839,3.0
40840,6.0
40841,0.0
40842,2.0
40843,3.0
40844,5.0
40845,1.0
40846,3.0
40847,1.0
40848,1.0
40849,5.0
40850,3.0
40851,4.0
40852,2.0
40853,2.0
40854,9.0
40855,2.0
40856,2.0
40857,5.0
40858,7.0
40859,8.0
40860,9.0
40861,2.0
40862,9.0
40863,2.0
40864,8.0
40865,8.0
40866,6.0
40867,1.0
40868,5.0
40869,9.0
40870,4.0
40871,3.0
40872,6.0
40873,6.0
40874,5.0
40875,0.0
40876,9.0
40877,5.0
