id,label
8596,8
8597,8
8598,0
8599,6
8600,5
8601,3
8602,7
8603,1
8604,2
8605,4
8606,1
8607,9
8608,6
8609,3
8610,1
8611,5
8612,4
8613,0
8614,7
8615,3
8616,6
8617,9
8618,9
8619,5
8620,8
8621,3
8622,8
8623,7
8624,1
8625,9
8626,7
8627,3
8628,5
8629,2
8630,5
8631,9
8632,7
8633,5
8634,8
8635,4
8636,8
8637,2
8638,4
8639,6
8640,1
8641,6
8642,2
8643,7
8644,5
8645,5
8646,7
8647,7
8648,7
8649,2
8650,3
8651,1
8652,7
8653,2
8654,3
8655,0
8656,6
8657,7
8658,0
8659,5
8660,7
8661,3
8662,6
8663,5
8664,4
8665,9
8666,7
8667,6
8668,0
8669,1
8670,0
8671,0
8672,5
8673,8
8674,2
8675,4
8676,3
8677,3
8678,4
8679,8
8680,6
8681,4
8682,6
8683,5
8684,8
8685,7
8686,4
8687,0
8688,8
8689,3
8690,7
8691,9
8692,7
8693,1
8694,4
8695,7
8696,9
8697,9
8698,2
8699,3
8700,5
8701,1
8702,1
8703,8
8704,9
8705,2
8706,9
8707,3
8708,5
8709,2
8710,2
8711,2
8712,4
8713,9
8714,3
8715,7
8716,3
8717,9
8718,0
8719,5
8720,3
8721,4
8722,3
8723,8
8724,7
8725,5
8726,6
8727,8
8728,1
8729,3
8730,1
8731,0
8732,5
8733,5
8734,7
8735,1
8736,6
8737,4
8738,9
8739,4
8740,6
8741,9
8742,3
8743,9
8744,2
8745,9
8746,1
8747,8
8748,3
8749,4
8750,8
8751,5
8752,1
8753,0
8754,2
8755,7
8756,0
8757,1
8758,4
8759,9
8760,9
8761,7
8762,8
8763,3
8764,4
8765,5
8766,1
8767,2
8768,0
8769,6
8770,4
8771,0
8772,1
8773,2
8774,7
8775,7
8776,1
8777,2
8778,2
8779,2
8780,5
8781,5
8782,0
8783,7
8784,3
8785,1
8786,3
8787,0
8788,1
8789,7
8790,8
8791,2
8792,2
8793,5
8794,1
8795,8
8796,4
8797,6
8798,7
8799,0
8800,3
8801,1
8802,0
8803,4
8804,8
8805,1
8806,3
8807,1
8808,2
8809,6
8810,0
8811,5
8812,3
8813,2
8814,4
8815,8
8816,7
8817,5
8818,6
8819,8
8820,2
8821,0
8822,8
8823,9
8824,3
8825,4
8826,9
8827,0
8828,7
8829,7
8830,7
8831,1
8832,5
8833,4
8834,8
8835,4
8836,6
8837,8
8838,6
8839,3
8840,2
8841,7
8842,0
8843,0
8844,9
8845,0
8846,8
8847,6
8848,9
8849,2
8850,6
8851,2
8852,0
8853,8
8854,2
8855,8
8856,1
8857,4
8858,6
8859,4
8860,8
8861,4
8862,3
8863,4
8864,8
8865,7
8866,6
8867,5
8868,0
8869,4
8870,2
8871,6
8872,3
8873,1
8874,4
8875,2
8876,9
8877,8
8878,7
8879,7
8880,1
8881,1
8882,1
8883,8
8884,2
8885,1
8886,3
8887,9
8888,3
8889,0
8890,2
8891,8
8892,0
8893,0
8894,5
8895,5
8896,6
8897,2
8898,5
8899,1
8900,5
8901,6
8902,0
8903,3
8904,1
8905,6
8906,7
8907,9
8908,8
8909,2
8910,6
8911,5
8912,3
8913,1
8914,8
8915,4
8916,8
8917,3
8918,6
8919,7
8920,3
8921,7
8922,4
8923,1
8924,7
8925,3
8926,6
8927,7
8928,3
8929,5
8930,4
8931,9
8932,2
8933,6
8934,0
8935,3
8936,4
8937,9
8938,9
8939,8
8940,1
8941,6
8942,9
8943,5
8944,0
8945,7
8946,0
8947,2
8948,0
8949,8
8950,4
8951,7
8952,6
8953,2
8954,5
8955,0
8956,2
8957,1
8958,1
8959,3
8960,5
8961,2
8962,6
8963,7
8964,1
8965,9
8966,3
8967,2
8968,3
8969,3
8970,7
8971,4
8972,8
8973,5
8974,7
8975,4
8976,2
8977,5
8978,8
8979,2
8980,0
8981,0
8982,6
8983,8
8984,5
8985,8
8986,9
8987,8
8988,0
8989,7
8990,0
8991,5
8992,1
8993,2
8994,4
8995,6
8996,7
8997,2
8998,4
8999,6
9000,9
9001,2
9002,4
9003,9
9004,5
9005,0
9006,4
9007,0
9008,3
9009,4
9010,0
9011,1
9012,1
9013,2
9014,2
9015,8
9016,4
9017,5
9018,7
9019,0
9020,7
9021,3
9022,6
9023,4
9024,3
9025,7
9026,8
9027,9
9028,6
9029,0
9030,5
9031,7
9032,8
9033,1
9034,5
9035,2
9036,4
9037,0
9038,8
9039,5
9040,4
9041,4
9042,9
9043,5
9044,5
9045,6
9046,9
9047,4
9048,0
9049,8
9050,2
9051,5
9052,3
9053,7
9054,0
9055,1
9056,8
9057,7
9058,4
9059,5
9060,5
9061,3
9062,9
9063,6
9064,5
9065,1
9066,8
9067,9
9068,8
9069,9
9070,0
9071,8
9072,1
9073,5
9074,7
9075,2
9076,7
9077,7
9078,2
9079,6
9080,7
9081,6
9082,0
9083,7
9084,9
9085,3
9086,0
9087,8
9088,8
9089,5
9090,0
9091,8
9092,6
9093,6
9094,2
9095,1
9096,7
9097,8
9098,5
9099,0
9100,7
9101,0
9102,3
9103,0
9104,4
9105,7
9106,5
9107,4
9108,6
9109,7
9110,3
9111,1
9112,0
9113,7
9114,7
9115,7
9116,9
9117,1
9118,7
9119,9
9120,8
9121,1
9122,3
9123,6
9124,7
9125,6
9126,3
9127,0
9128,3
9129,9
9130,4
9131,0
9132,4
9133,1
9134,4
9135,1
9136,6
9137,3
9138,6
9139,3
9140,2
9141,6
9142,1
9143,5
9144,4
9145,4
9146,5
9147,9
9148,0
9149,7
9150,3
9151,2
9152,9
9153,9
9154,2
9155,9
9156,5
9157,2
9158,0
9159,1
9160,4
9161,5
9162,9
9163,3
9164,4
9165,7
9166,8
9167,3
9168,0
9169,7
9170,3
9171,8
9172,3
9173,7
9174,7
9175,3
9176,0
9177,2
9178,4
9179,0
9180,1
9181,3
9182,4
9183,9
9184,7
9185,8
9186,7
9187,4
9188,3
9189,4
9190,0
9191,9
9192,6
9193,5
9194,5
9195,9
9196,5
9197,7
9198,3
9199,5
9200,4
9201,3
9202,7
9203,4
9204,5
9205,7
9206,3
9207,2
9208,0
9209,0
9210,2
9211,8
9212,5
9213,6
9214,9
9215,1
9216,1
9217,4
9218,4
9219,6
9220,3
9221,5
9222,7
9223,2
9224,2
9225,6
9226,0
9227,1
9228,2
9229,5
9230,7
9231,5
9232,9
9233,8
9234,8
9235,7
9236,6
9237,3
9238,6
9239,9
9240,5
9241,3
9242,4
9243,4
9244,0
9245,1
9246,6
9247,7
9248,9
9249,8
9250,0
9251,8
9252,6
9253,5
9254,2
9255,5
9256,0
9257,2
9258,7
9259,4
9260,3
9261,7
9262,7
9263,9
9264,5
9265,9
9266,9
9267,2
9268,0
9269,7
9270,4
9271,8
9272,0
9273,9
9274,4
9275,1
9276,2
9277,1
9278,3
9279,7
9280,8
9281,9
9282,7
9283,4
9284,9
9285,5
9286,4
9287,1
9288,7
9289,6
9290,7
9291,7
9292,4
9293,4
9294,7
9295,5
9296,9
9297,6
9298,6
9299,2
9300,2
9301,4
9302,5
9303,6
9304,7
9305,9
9306,4
9307,1
9308,9
9309,0
9310,2
9311,8
9312,8
9313,1
9314,0
9315,2
9316,7
9317,2
9318,4
9319,6
9320,7
9321,3
9322,6
9323,9
9324,5
9325,3
9326,1
9327,6
9328,6
9329,6
9330,2
9331,1
9332,8
9333,2
9334,4
9335,9
9336,8
9337,3
9338,1
9339,8
9340,8
9341,2
9342,7
9343,7
9344,2
9345,1
9346,3
9347,7
9348,9
9349,4
9350,4
9351,1
9352,7
9353,6
9354,1
9355,9
9356,6
9357,9
9358,0
9359,6
9360,8
9361,5
9362,4
9363,6
9364,6
9365,8
9366,7
9367,8
9368,0
9369,5
9370,1
9371,5
9372,6
9373,9
9374,0
9375,8
9376,2
9377,0
9378,8
9379,4
9380,5
9381,6
9382,1
9383,5
9384,7
9385,9
9386,7
9387,1
9388,0
9389,2
9390,9
9391,9
9392,3
9393,5
9394,7
9395,0
9396,8
9397,2
9398,6
9399,5
9400,5
9401,9
9402,4
9403,9
9404,6
9405,9
9406,6
9407,9
9408,7
9409,9
9410,1
9411,1
9412,3
9413,1
9414,0
9415,4
9416,6
9417,1
9418,7
9419,8
9420,1
9421,2
9422,2
9423,9
9424,4
9425,9
9426,5
9427,5
9428,9
9429,9
9430,5
9431,1
9432,3
9433,8
9434,0
9435,7
9436,7
9437,5
9438,7
9439,2
9440,6
9441,4
9442,1
9443,9
9444,3
9445,3
9446,6
9447,9
9448,4
9449,3
9450,4
9451,0
9452,0
9453,3
9454,6
9455,9
9456,8
9457,9
9458,8
9459,6
9460,7
9461,0
9462,4
9463,0
9464,8
9465,7
9466,4
9467,0
9468,0
9469,4
9470,5
9471,2
9472,9
9473,8
9474,3
9475,7
9476,8
9477,0
9478,1
9479,8
9480,4
9481,3
9482,1
9483,1
9484,2
9485,7
9486,3
9487,4
9488,9
9489,9
9490,7
9491,9
9492,6
9493,6
9494,4
9495,5
9496,2
9497,1
9498,7
9499,9
9500,8
9501,7
9502,5
9503,1
9504,1
9505,2
9506,8
9507,6
9508,3
9509,3
9510,4
9511,6
9512,0
9513,7
9514,1
9515,8
9516,7
9517,8
9518,7
9519,4
9520,5
9521,1
9522,3
9523,1
9524,7
9525,8
9526,3
9527,4
9528,0
9529,4
9530,7
9531,9
9532,8
9533,5
9534,9
9535,0
9536,2
9537,2
9538,2
9539,6
9540,4
9541,4
9542,0
9543,5
9544,6
9545,6
9546,6
9547,2
9548,9
9549,6
9550,6
9551,0
9552,4
9553,4
9554,1
9555,2
9556,8
9557,1
9558,2
9559,2
9560,8
9561,4
9562,6
9563,0
9564,9
9565,1
9566,3
9567,4
9568,6
9569,2
9570,6
9571,3
9572,8
9573,5
9574,3
9575,9
9576,6
9577,3
9578,3
9579,7
9580,0
9581,7
9582,4
9583,4
9584,4
9585,7
9586,4
9587,4
9588,7
9589,1
9590,3
9591,9
9592,9
9593,5
9594,4
9595,7
9596,6
9597,5
9598,8
9599,6
9600,3
9601,1
9602,2
9603,5
9604,0
9605,1
9606,7
9607,8
9608,4
9609,1
9610,9
9611,4
9612,3
9613,2
9614,9
9615,1
9616,9
9617,1
9618,4
9619,4
9620,1
9621,1
9622,1
9623,3
9624,2
9625,0
9626,8
9627,6
9628,0
9629,7
9630,5
9631,9
9632,8
9633,5
9634,6
9635,1
9636,7
9637,6
9638,7
9639,3
9640,9
9641,1
9642,9
9643,4
9644,9
9645,2
9646,2
9647,7
9648,7
9649,0
9650,5
9651,9
9652,3
9653,3
9654,3
9655,7
9656,5
9657,2
9658,6
9659,4
9660,9
9661,9
9662,4
9663,8
9664,3
9665,0
9666,0
9667,8
9668,6
9669,0
9670,6
9671,9
9672,4
9673,9
9674,3
9675,5
9676,2
9677,9
9678,0
9679,5
9680,4
9681,9
9682,6
9683,4
9684,1
9685,9
9686,1
9687,4
9688,0
9689,4
9690,1
9691,5
9692,4
9693,1
9694,7
9695,6
9696,1
9697,8
9698,6
9699,3
